ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
www.wilsonshop.com,TXN5575748,Y,
www.cabrerashop.co,TXN7498168,Y,
www.perrywattsfashion.in,TXN3788776,Y,
www.johnsonbryantdeals.in,TXN5772826,Y,
www.hallmarket.in,TXN7866178,Y,
www.cartershop.in,TXN1133927,Y,
www.kingdeals.com,TXN7308912,Y,
www.greenfrancisdeals.io,TXN2071269,Y,
www.watkinsshop.net,TXN6093194,Y,
www.hallmarket.in,TXN6442649,Y,
www.johnsonshop.co,TXN9799091,Y,
www.patelmaddoxfashion.co,TXN4147086,N,Invalid CVV
www.olsonmart.co,TXN8633506,Y,
www.sanchezdeals.co,TXN4040394,Y,
www.faulknershop.co,TXN5006279,N,Expired Card
www.combsmorrisshop.in,TXN2756125,Y,
www.meyerstech.io,TXN6719458,Y,
www.marshstore.in,TXN5849354,Y,
www.collinsfashion.in,TXN8664927,Y,
www.castillocooperstore.net,TXN1953860,Y,
www.hornshop.net,TXN8427264,Y,
www.jenkinssmithfashion.com,TXN3686645,Y,
www.simonrivasfashion.co,TXN5746758,Y,
www.manningstore.com,TXN2267230,Y,
www.powersdrakeshop.co,TXN6003808,Y,
www.walkergutierrezdeals.io,TXN6527075,Y,
www.boydshop.co,TXN4986549,Y,
www.clarkstore.com,TXN2505194,Y,
www.simmonsmarket.net,TXN2217256,Y,
www.floresmart.co,TXN7531170,Y,
www.brownmarket.io,TXN6070383,Y,
www.cartertech.net,TXN2333095,Y,
www.myerswalkershop.com,TXN6985337,Y,
www.williamsgreenmart.net,TXN5595202,Y,
www.jacksonfashion.co,TXN9508045,Y,
www.smallmarket.in,TXN2516644,Y,
www.bennettmoorestore.com,TXN4434407,Y,
www.wernerdeals.net,TXN5148395,Y,
www.paynestore.io,TXN6315677,Y,
www.gonzaleztech.in,TXN4053385,Y,
www.combsflowersmarket.com,TXN6431135,N,Network Error
www.davismarket.net,TXN8679536,Y,
www.coffeyfashion.io,TXN7692545,Y,
www.garciamarket.in,TXN1951697,Y,
www.berryleemarket.io,TXN9703578,Y,
www.wongpowersdeals.co,TXN2241681,Y,
www.wilsondeals.com,TXN6669382,Y,
www.stonemarket.in,TXN4247923,Y,
www.khanmarket.com,TXN1682008,Y,
www.millerfashion.in,TXN8263402,Y,
www.hayesstore.in,TXN8884143,Y,
www.fisherallisonmarket.co,TXN5399264,Y,
www.rogersfashion.co,TXN4975528,Y,
www.millsmarket.io,TXN8501938,Y,
www.davismillermart.io,TXN2860528,Y,
www.deleonmart.com,TXN5702351,N,Network Error
www.whitneygarciashop.net,TXN9234868,Y,
www.mejiamarket.com,TXN4737005,Y,
www.weaverandersenstore.io,TXN5378764,Y,
www.allenstore.co,TXN8824028,Y,
www.penningtonfashion.com,TXN9649851,Y,
www.webbmarket.net,TXN8112948,Y,
www.wilsonshop.io,TXN7097497,Y,
www.morgandeals.co,TXN2686417,Y,
www.fitzgeraldduncanfashion.co,TXN4220878,Y,
www.foxwilsondeals.in,TXN2267711,N,Invalid CVV
www.mcintoshfishermarket.net,TXN7258801,Y,
www.thompsonmart.com,TXN1634576,Y,
www.millerkerrdeals.co,TXN4044437,Y,
www.gilbertmart.in,TXN1538769,Y,
www.blankenshipfashion.net,TXN6833342,Y,
www.maydeals.net,TXN1057858,Y,
www.turnermarket.io,TXN4159750,Y,
www.graycohenstore.com,TXN1577517,N,Card Declined
www.byrdfashion.co,TXN8662808,Y,
www.moorestore.com,TXN1069729,N,Network Error
www.jacksonbookerfashion.io,TXN9371997,Y,
www.greenfashion.in,TXN2608759,Y,
www.shahmarket.io,TXN3204556,Y,
www.alvaradogreenstore.io,TXN2090290,Y,
www.salinasdeals.io,TXN4368053,Y,
www.stevensonmarket.net,TXN3705897,Y,
www.patelstore.net,TXN7181575,Y,
www.floresmcbridetech.com,TXN5265735,Y,
www.garciastore.com,TXN4644723,Y,
www.bowerstech.net,TXN3008792,Y,
www.ruizshop.in,TXN2279973,Y,
www.navarrotech.com,TXN2366276,Y,
www.murphygrossstore.io,TXN3679769,Y,
www.whiterobinsonfashion.com,TXN9162157,Y,
www.fowlermarket.com,TXN2578200,Y,
www.coxowenfashion.io,TXN6428777,Y,
www.thompsonmarket.co,TXN5600654,Y,
www.maldonadotech.io,TXN5572811,N,Expired Card
www.wilsonmedinastore.com,TXN2590884,Y,
www.hernandezmartinmart.net,TXN5016566,Y,
www.wadefashion.in,TXN8887700,Y,
www.englishdixondeals.net,TXN4400327,Y,
www.daughertymart.net,TXN6316625,Y,
www.travistech.io,TXN8581125,Y,
www.smithfashion.in,TXN1331139,Y,
www.sandovalfashion.co,TXN5041435,Y,
www.mckinneystore.com,TXN4145984,Y,
www.dickersonpettymarket.net,TXN2958402,Y,
www.stephensmarket.io,TXN5784738,Y,
www.woodsdeals.io,TXN6024431,Y,
www.hogandeals.in,TXN2251647,Y,
www.sullivanfashion.co,TXN1416169,Y,
www.barbermart.net,TXN6267447,Y,
www.villegasfloresmart.in,TXN3920248,Y,
www.rileyjohnsonmarket.in,TXN6481262,Y,
www.dyerleemarket.net,TXN1947642,Y,
www.sanchezclarktech.io,TXN7481005,Y,
www.wallmart.net,TXN7050042,N,Network Error
www.thomasharmonshop.io,TXN6106807,Y,
www.ramirezharrismart.co,TXN7228917,Y,
www.parkerdeals.in,TXN6286790,Y,
www.nguyenfashion.io,TXN5959238,Y,
www.birdirwinshop.co,TXN6709312,Y,
www.moralesstore.in,TXN7506972,Y,
www.browntech.co,TXN4792420,N,Insufficient Funds
www.fisherrobertsmarket.net,TXN3564674,N,Insufficient Funds
www.smithdeals.co,TXN3940237,Y,
www.medinamart.io,TXN5314715,N,Expired Card
www.buckshop.co,TXN1264372,Y,
www.rossriversfashion.net,TXN6334964,Y,
www.dennishalltech.in,TXN9908643,Y,
www.gatesjohnsonmarket.net,TXN5313339,Y,
www.schmidtsimmonsshop.in,TXN9231567,Y,
www.mcintoshmart.io,TXN5516525,Y,
www.mccartystore.co,TXN6663793,Y,
www.williamshillshop.io,TXN5497539,Y,
www.smithshop.net,TXN7773304,Y,
www.nelsondeals.net,TXN9602151,Y,
www.andersondeals.co,TXN5588533,Y,
www.butlerstore.net,TXN8969768,Y,
www.loveblevinsfashion.com,TXN9838932,Y,
www.glasstech.co,TXN2259299,Y,
www.jacksonmart.io,TXN6514076,Y,
www.robinsonvaldezshop.co,TXN7341717,Y,
www.morgangarciatech.com,TXN7031932,Y,
www.lopezfashion.com,TXN7244637,Y,
www.meltonshop.co,TXN9613505,Y,
www.butlertech.com,TXN3547374,Y,
www.wheelerlittletech.co,TXN5853327,Y,
www.mooremarket.co,TXN1668513,Y,
www.spencefashion.co,TXN6457513,Y,
www.rangelmart.net,TXN5292756,Y,
www.blairshop.net,TXN1173524,N,Insufficient Funds
www.christensenmart.io,TXN9890659,Y,
www.lopezlopezdeals.net,TXN9478729,Y,
www.thompsoncollinsstore.com,TXN2230306,Y,
www.mccarthyfashion.in,TXN4167756,Y,
www.kingtech.net,TXN3932329,Y,
www.martinmart.net,TXN8569100,Y,
www.brownlewisstore.co,TXN2863599,Y,
www.mahoneymart.com,,Y,
www.mccormickshop.in,TXN4161698,Y,
www.jacobsmart.co,TXN5628833,Y,
www.adamsshop.net,TXN4261959,N,Insufficient Funds
www.francistech.com,TXN8417549,Y,
www.gonzalestech.co,TXN8941253,Y,
www.westshop.co,TXN4890591,Y,
www.baxterbrownmarket.com,TXN9004023,Y,
www.simscampbellmarket.net,TXN3598379,Y,
www.richardsonmart.com,TXN2803469,Y,
www.hartfashion.io,TXN8560016,Y,
www.williamsstore.in,TXN9352731,Y,
www.williamsmarket.in,TXN2864399,Y,
www.espinozashop.io,TXN4622834,Y,
www.greenhillmart.io,TXN3813795,N,Expired Card
www.boothmarket.co,TXN3643290,N,Expired Card
www.simmonsfashion.net,TXN2543022,Y,
www.leeshop.io,TXN7835784,Y,
www.jarvisdiaztech.com,TXN4855011,Y,
www.bushmitchellstore.net,TXN3484231,Y,
www.charlesdawsondeals.io,TXN9450807,Y,
www.jordangreentech.co,TXN7124847,Y,
www.valenciafashion.com,TXN7237439,Y,
www.davisstore.io,TXN4802081,Y,
www.watsonshop.net,TXN3304307,Y,
www.thomasmarket.net,TXN8106880,Y,
www.torresmart.co,TXN4697378,Y,
www.jenkinsmarket.io,TXN7637321,Y,
www.stevensonedwardsfashion.net,TXN9618911,Y,
www.williamspetersfashion.co,TXN1803657,Y,
www.hoshop.net,TXN6009377,Y,
www.howardfashion.io,TXN5814924,Y,
www.wardmarket.in,TXN8862282,Y,
www.hilldeals.com,TXN2195142,Y,
www.taylordeals.in,TXN5537613,Y,
www.millermart.in,TXN4531488,Y,
www.brownbrownshop.com,TXN6334007,Y,
www.knapptech.com,TXN7953619,N,Expired Card
www.thomasdeals.com,TXN2010955,Y,
www.watsontech.in,TXN5231880,Y,
www.williamscolemanmart.co,TXN6240668,N,Insufficient Funds
www.coxperkinsstore.net,TXN7596901,Y,
www.cooktech.io,TXN8161986,Y,
www.richardsshop.com,TXN2706839,Y,
www.meyermarket.com,TXN1937911,Y,
www.bellsmithstore.in,TXN9323412,N,Card Declined
www.durantech.io,TXN4672274,Y,
www.robertsshop.com,TXN8456162,Y,
www.harrishernandezdeals.net,TXN8010661,N,Expired Card
www.wattsmooretech.net,TXN4213822,N,Invalid CVV
www.garciahardingmarket.in,TXN6950090,Y,
www.kingstore.com,TXN5994768,Y,
www.brownhansonshop.com,TXN5323446,Y,
www.hansonfashion.in,TXN9693163,Y,
www.wilsonstore.com,TXN7708465,Y,
www.cabreramart.in,TXN8182541,Y,
www.dennisshop.co,TXN8588516,Y,
www.lynchmart.com,TXN1432992,Y,
www.zimmermandeals.io,TXN2811890,N,Expired Card
www.barnettmarket.in,TXN7338830,Y,
www.reevesdeals.net,TXN6048420,Y,
www.oconnorstore.com,TXN7955377,Y,
www.nielsenbowenfashion.io,TXN4497446,Y,
www.graystore.net,TXN4772848,Y,
www.smithmarket.co,TXN1944181,Y,
www.benjaminmart.net,TXN6627080,Y,
www.johnsonhernandezstore.net,TXN6055429,Y,
www.mannshop.in,TXN3524375,Y,
www.hansondavisshop.in,TXN3055046,N,Expired Card
www.cunninghamjamesdeals.in,TXN8874117,Y,
www.dawsonwilliamsmarket.io,TXN6045168,N,Network Error
www.davismarket.in,TXN3047483,Y,
www.grahamfashion.net,TXN5284046,Y,
www.caseytech.co,TXN7687630,Y,
www.garciadeals.in,TXN2199964,Y,
www.harmonshop.co,TXN7259445,Y,
www.beckmarket.com,TXN5936565,Y,
www.adamsvasquezfashion.net,TXN6631410,Y,
www.jacksonturnerdeals.com,TXN9793913,Y,
www.pattersontech.com,TXN2761461,Y,
www.heathfashion.co,TXN2206948,Y,
www.johnsonshop.net,TXN4893988,Y,
www.moorestore.net,TXN2234163,Y,
www.salazarstore.com,TXN9684144,Y,
www.gilmorefashion.in,TXN1124391,Y,
www.fowlerfashion.co,TXN3186010,Y,
www.morrisonmart.in,TXN1599630,Y,
www.watsonthomasfashion.in,TXN5033363,Y,
www.riceshop.co,TXN5151012,Y,
www.hallsmithtech.in,TXN3608530,Y,
www.saundersfashion.co,TXN5905301,Y,
www.perezstonefashion.co,TXN1583624,Y,
www.lewisdeals.com,TXN4397188,N,Invalid CVV
www.dunlaptech.net,TXN8654042,Y,
www.goodwinholmesstore.io,TXN2072876,Y,
www.robertsshop.net,TXN9819758,Y,
www.morrisstore.com,TXN5887777,Y,
www.sanchezalexandertech.com,TXN7088211,Y,
www.lewissanchezmart.net,TXN2063073,Y,
www.vargasguzmanshop.in,TXN4999400,Y,
www.cunninghammart.io,TXN8276955,Y,
www.blackburnthompsonfashion.co,TXN9254448,Y,
www.kellyhesstech.io,TXN7016112,Y,
www.schwartzmckeestore.io,TXN3086599,Y,
www.smithstore.co,TXN8509894,Y,
www.hoffmanstrongtech.net,TXN9919677,Y,
www.perryshop.in,TXN5116857,Y,
www.shermanenglishdeals.in,TXN7753289,Y,
www.mitchellgardnertech.io,TXN4504142,Y,
www.silvamarket.in,TXN9619077,Y,
www.cantustore.in,TXN1505030,Y,
www.doylemillershop.com,TXN1387651,Y,
www.grimeshowardmarket.com,TXN1173336,Y,
www.luceroshop.net,TXN6216119,Y,
www.caintech.io,TXN7567837,Y,
www.jonesjohnsondeals.co,TXN4997669,Y,
www.simsstore.in,TXN3121503,Y,
www.krausemart.net,TXN9881150,Y,
www.barnesdeals.net,TXN8359672,Y,
www.joneslawsonstore.net,TXN9675080,Y,
www.andersonshop.com,TXN8291079,Y,
www.brownsmithdeals.io,TXN7770306,Y,
www.lambtech.io,TXN1204452,Y,
www.montoyatech.net,TXN9122493,Y,
www.jamestech.co,TXN6129669,Y,
www.morenodeals.in,TXN8532055,N,Expired Card
www.henrymarket.in,TXN8379168,Y,
www.floydcaldwellstore.io,TXN2373052,Y,
www.baileyguerrerofashion.net,TXN8300275,Y,
www.coopermart.com,TXN9175920,Y,
www.gregoryshop.io,TXN8115475,N,Insufficient Funds
www.mossreesemarket.co,TXN1923327,Y,
www.floresmarket.com,TXN1681469,Y,
www.ryanmarket.in,TXN3197645,Y,
www.swansonleemarket.net,TXN6112402,Y,
www.chenhallmart.net,TXN5122144,Y,
www.davismarket.in,TXN5563286,Y,
www.chenleestore.in,TXN2137908,Y,
www.pricestore.net,TXN4207780,Y,
www.powersshop.io,TXN8713929,Y,
www.piercemart.net,TXN3440904,Y,
www.knappmart.io,TXN8641937,Y,
www.leestore.com,TXN2476085,Y,
www.danielswhitestore.io,TXN3597655,N,Insufficient Funds
www.williamsjohnsontech.com,TXN7768487,Y,
www.dicksonstore.co,TXN5064412,Y,
www.greenshop.net,TXN2087997,Y,
www.clarktech.co,TXN4131760,N,Card Declined
www.stewartshop.in,TXN6472049,N,Expired Card
www.smithfashion.io,TXN4114334,Y,
www.burkedeals.com,TXN4150408,Y,
www.hardymart.in,TXN2081671,N,Network Error
www.johnsonrodriguezdeals.co,TXN7229473,Y,
www.davisdeals.com,TXN4817612,Y,
www.serranomarket.net,TXN9255542,Y,
www.suarezmarket.co,TXN7521980,Y,
www.jimenezlevystore.in,TXN9937854,Y,
www.simpsonstore.in,TXN2252698,Y,
www.cooperrodrigueztech.net,TXN7942197,N,Card Declined
www.ibarrafashion.com,TXN6405104,Y,
www.alexanderdeals.io,TXN7608204,Y,
www.acostamart.in,TXN8236424,Y,
www.ramirezjohnsontech.net,TXN4318321,Y,
www.rossbowenfashion.com,TXN2613164,N,Network Error
www.whiteingramshop.co,TXN3169033,Y,
www.anthonyboydmart.in,TXN4408530,Y,
www.gibsonfashion.co,TXN1348106,Y,
www.hartmandeals.com,TXN2913706,Y,
www.bryanmart.net,TXN9411221,Y,
www.stoneallenshop.in,TXN3720253,Y,
www.francistech.in,TXN9050111,Y,
www.goodstore.co,TXN6727607,Y,
www.prestonfashion.io,TXN6021732,N,Network Error
www.masseyshop.in,TXN7572563,Y,
www.huffmandeals.in,TXN4528190,Y,
www.noblemitchelldeals.co,TXN1509762,Y,
www.scottcoxfashion.io,TXN9480704,Y,
www.matthewsdeals.net,TXN2287791,Y,
www.lucasmart.io,TXN2685599,Y,
www.collinsdeals.in,TXN1626416,Y,
www.garzadeals.co,TXN7085754,Y,
www.johnsonmart.in,TXN2442670,Y,
www.cainshop.io,TXN7511108,Y,
www.collinswalterdeals.com,TXN1964478,N,Expired Card
www.jonestech.co,TXN9858374,Y,
www.douglasromantech.com,TXN1946222,Y,
www.adkinsjohnsonmart.net,TXN9942993,Y,
,TXN2291645,Y,
www.osbornetech.co,TXN7248274,N,Card Declined
www.johnsonmart.com,TXN7610665,Y,
www.lewisshop.com,TXN5506965,N,Expired Card
www.martinezpalmerstore.in,TXN3341439,Y,
www.scottdeals.io,TXN9667611,Y,
www.serranoharrisonmarket.co,TXN6280582,Y,
www.hornrosemart.net,TXN7171587,N,Insufficient Funds
www.gardnershop.com,TXN4228279,Y,
www.bartlettnovakshop.io,TXN2182226,Y,
www.bullockshop.io,TXN5936876,Y,
www.williamsmarket.in,TXN9591985,Y,
www.russellmarket.net,TXN9259878,N,Card Declined
www.harveyshop.co,TXN3551161,Y,
www.montgomerymarket.io,TXN3863946,Y,
www.wolfmarket.com,TXN1946790,Y,
www.allisonmart.in,TXN8648453,Y,
www.williamsonmarket.com,TXN5694631,Y,
www.frosttech.in,TXN8817090,Y,
www.griffinmart.co,TXN8084038,Y,
www.williamsstore.in,TXN1457429,Y,
www.chandlermarket.net,TXN3826756,Y,
www.piercecannonmarket.com,TXN6121265,Y,
www.smalltech.co,TXN8476178,Y,
www.clarkmarket.net,TXN7481987,Y,
www.mcculloughstore.in,TXN3344559,N,Network Error
www.eatonmarket.in,TXN3862788,Y,
www.petersshop.io,TXN4476146,Y,
www.fischerfashion.co,TXN9189387,N,Card Declined
www.snyderfashion.io,TXN1281645,Y,
www.walshbelltech.net,TXN1884335,Y,
www.shafferstokesfashion.net,TXN8099561,Y,
www.linstonemarket.io,TXN3542428,Y,
www.brownstore.io,TXN1020098,Y,
www.macdonaldmarket.net,TXN8686041,Y,
www.bryanshop.co,TXN3427271,Y,
www.gonzalezshop.net,TXN7917471,Y,
www.harmonmarket.in,TXN6862026,Y,
www.whitetech.net,TXN3376198,Y,
www.stanleyshop.io,TXN9119805,Y,
www.gonzalezfashion.com,TXN8259354,Y,
www.riveraflemingmart.in,TXN4897594,Y,
www.cookstore.com,TXN6817062,N,Network Error
www.smithshop.in,TXN7780350,Y,
www.ballarddeals.io,TXN6879648,Y,
www.simpsonmarket.io,TXN4172769,Y,
www.crossshop.co,TXN6167186,Y,
www.walshtech.io,TXN5249551,N,Card Declined
www.fosterstore.com,TXN9197086,Y,
www.rosariofashion.in,TXN2156609,Y,
www.rileyshop.net,TXN6506325,Y,
www.franklinmart.com,TXN8551988,Y,
www.flemingbrockdeals.com,TXN4679142,Y,
www.watsonmart.io,TXN4762587,Y,
www.garrettsmithmarket.io,TXN7673177,Y,
www.kimpereztech.com,TXN1813276,Y,
www.leonbrownstore.co,TXN5429572,Y,
www.lifashion.in,TXN1211910,Y,
www.flemingclarkshop.net,TXN3751950,Y,
www.browndeals.co,TXN1004571,Y,
www.brewersmithmarket.net,TXN4491129,Y,
www.hicksstore.io,TXN4013081,Y,
www.romangarciashop.in,TXN6103189,Y,
www.campbelldeals.co,TXN4484342,Y,
www.contrerasfashion.in,TXN3983799,Y,
www.newtonstore.io,TXN6640397,Y,
www.houstontech.net,TXN3656507,Y,
www.wellsfashion.io,TXN3769272,Y,
www.davistech.in,TXN5238694,Y,
www.taylormart.in,TXN9281480,Y,
www.ayalamorrowshop.io,TXN8861745,Y,
www.simpsonfashion.io,TXN1744420,Y,
www.spencerwelchdeals.co,TXN7634190,Y,
www.nelsonmarket.io,TXN7282985,Y,
www.oconnormccarthyshop.com,TXN6276262,Y,
www.brownchenmart.io,TXN8888620,Y,
www.christianfashion.co,TXN6833115,Y,
www.rodrigueztech.in,TXN3007522,Y,
www.nelsontech.net,TXN7886257,Y,
www.pattersonmart.io,TXN4218881,Y,
www.flynnpollardmarket.io,TXN1574757,Y,
www.fritzbarrettdeals.io,TXN5555290,Y,
www.jonesmooredeals.net,TXN3342845,Y,
www.scottmoodyfashion.in,TXN1549218,Y,
www.francowilliamstech.com,TXN6051936,Y,
www.bradleytech.co,TXN1308567,Y,
www.rojaswagnerfashion.in,TXN8168621,Y,
www.valenzuelashop.com,TXN9757992,Y,
www.whitestore.com,TXN2472840,Y,
www.halltech.com,TXN8680021,N,Card Declined
www.smithdeals.co,TXN4739368,Y,
www.mooreolsonshop.co,TXN5259831,Y,
www.sosashop.in,TXN4170673,N,Expired Card
www.harrisstore.in,TXN5299506,Y,
www.castroaustindeals.io,TXN9989022,Y,
www.evansfashion.co,TXN9132694,N,Expired Card
www.montoyafashion.in,TXN9696338,N,Card Declined
www.diaztech.co,TXN1979181,Y,
www.guerrerowilkinsfashion.io,TXN6472783,Y,
www.scottnewmanshop.com,TXN4645240,N,Network Error
www.davisshop.in,TXN8449501,Y,
www.brownmart.co,TXN3939695,Y,
www.blackburnfashion.com,TXN5637975,Y,
www.mejiashop.io,TXN7525149,N,Expired Card
www.greenmarket.in,TXN3122121,N,Insufficient Funds
www.hodgesjohnsonmart.co,TXN9381305,Y,
www.jacobsstore.in,TXN9826182,Y,
www.brownstore.co,TXN1899160,Y,
www.dorseyfloresdeals.com,TXN7101508,Y,
www.woodsunderwoodmarket.io,TXN5151537,Y,
www.mccormickstore.net,TXN7821329,Y,
www.osbornestore.net,TXN6536957,N,Network Error
www.taylormarket.io,TXN8531509,Y,
www.kimrobersondeals.co,TXN2040464,N,Expired Card
www.webbleestore.io,TXN7619122,Y,
www.camposlivingstonmarket.net,TXN2876804,Y,
www.martinezfashion.net,TXN2555265,Y,
www.duncandavistech.io,TXN1344186,Y,
www.wadetech.net,TXN9204893,Y,
www.gibsonmarket.in,TXN2061049,Y,
www.rosefashion.co,TXN2587436,N,Expired Card
www.dawsontech.com,TXN9008519,Y,
www.garciafashion.io,TXN9542302,Y,
www.ramseydeals.net,TXN3318160,N,Expired Card
www.barkerdeals.com,TXN3907411,Y,
www.murraypopeshop.net,TXN5452073,Y,
www.williamsmart.co,TXN7827906,Y,
www.schwartzfashion.in,TXN7783358,Y,
www.coxfashion.co,TXN4343716,Y,
www.kaiserhardyshop.net,TXN7717033,Y,
www.blevinsfashion.io,TXN7637622,Y,
www.kellercobbdeals.net,TXN1702772,,
www.thomasmaddenmart.in,TXN4260192,Y,
www.ellistech.net,TXN1711255,N,Card Declined
www.deanmarket.co,TXN4778617,Y,
www.rojasellistech.io,TXN5309200,Y,
www.thomasmart.in,TXN1262747,N,Invalid CVV
www.davilamart.io,TXN2005053,Y,
www.jonesshop.io,TXN8578615,Y,
www.pearsonbriggsmart.in,TXN4918189,Y,
www.bryantcohenshop.io,TXN3838607,Y,
www.carpenterfashion.com,TXN9069656,Y,
www.andersonmarket.com,TXN7627915,Y,
www.liuhuangtech.com,TXN5064289,Y,
www.adamsstore.io,TXN3411209,Y,
www.kirkjordantech.in,TXN5318697,Y,
www.garciafashion.com,TXN7948875,Y,
www.moralestranmart.net,TXN1542041,Y,
www.andersonshop.io,TXN1473184,Y,
www.hartshop.in,TXN5875859,Y,
www.johnsonmccluredeals.com,TXN1871741,Y,
www.wadeclarkmarket.io,TXN4063091,Y,
www.thompsondeals.com,TXN9814729,Y,
www.martinezdeals.co,TXN3285458,Y,
www.batesfashion.io,TXN4002484,N,Expired Card
www.hansonpowellshop.io,TXN3522568,Y,
www.barreramart.in,TXN5198217,Y,
www.olsonstore.io,TXN2259139,Y,
www.andrewsmelendezfashion.net,TXN7791979,Y,
www.gonzalezmartinezfashion.io,TXN9934698,Y,
,TXN2544123,Y,
www.hallstore.net,TXN6249888,Y,
www.petersonmart.com,TXN8579911,Y,
www.owensmarket.io,TXN5792645,N,Insufficient Funds
www.stoneshop.net,TXN5673197,Y,
www.gardnerellisonmarket.io,TXN1144745,Y,
www.gardnerfergusondeals.in,TXN6337352,Y,
www.greensmithfashion.com,TXN8722255,Y,
www.jonesdavistech.co,TXN4220963,Y,
www.harrisonhillmarket.in,TXN2377656,Y,
www.cohenstore.io,TXN8913532,Y,
www.rodriguezbanksfashion.io,TXN9349421,Y,
www.savagemart.com,TXN5522305,N,Card Declined
www.reynoldsmart.com,TXN1428408,Y,
www.frostlopezmarket.io,TXN3245409,Y,
www.sparksstore.net,TXN3265520,Y,
www.gentrymcleanfashion.co,TXN2054222,Y,
www.davisstore.com,TXN7916344,Y,
www.hendersondeals.io,TXN9035472,N,Card Declined
www.reyesshop.co,TXN1825010,Y,
www.robinsongarciashop.in,TXN4374384,Y,None
www.andrewsportermart.co,TXN7200771,Y,
www.shermanwheelerfashion.com,TXN7984376,Y,
www.weberlanetech.com,TXN6753437,Y,
www.phillipsmarket.io,TXN2740785,Y,
www.frystore.net,TXN1136236,Y,
www.parksburkestore.io,TXN5168054,Y,
www.schmidtharrelldeals.co,TXN3843017,N,Network Error
www.bryanstore.io,TXN1099953,N,Invalid CVV
www.lynchmart.net,TXN2867573,Y,
www.curtissteinstore.in,TXN4106653,Y,
www.sheamarket.co,TXN5154331,Y,
www.kimgeorgemart.in,TXN5205085,Y,
www.rodriguezdeals.co,TXN4609046,Y,
www.chenmarket.in,TXN1892810,Y,
www.graymart.net,TXN4994806,Y,
www.martinezfashion.in,TXN1827698,Y,
www.mezastoutdeals.co,TXN5207003,Y,
www.petersstore.io,TXN5906135,N,Insufficient Funds
www.montgomeryshop.in,TXN2223437,Y,
www.oliverpalmerdeals.io,TXN7732171,Y,
www.wheelertech.io,TXN9338511,Y,
www.stewartmarket.co,TXN1170486,Y,
www.deckerstore.com,TXN9763979,Y,
www.taylormart.co,TXN8138716,Y,
www.ramirezstaffordshop.in,TXN9482384,Y,
www.lopezdeals.co,TXN2300205,Y,
www.smithmarket.in,TXN4443827,Y,
www.ramirezshop.com,TXN8519977,Y,
www.smithmart.io,TXN7048402,Y,
www.aguilarchandlermart.in,TXN7662991,Y,
www.clarkstore.io,TXN6019077,Y,
www.sanchezboltondeals.com,TXN9723768,Y,
www.johnsonstore.co,TXN2949988,N,Invalid CVV
www.ramirezreevesmart.net,TXN1052346,Y,
www.johnsonfashion.co,TXN2213895,Y,
www.hermangriffintech.net,TXN4651743,Y,
www.walkerdeals.net,TXN2180125,Y,
www.whiteheadfashion.co,TXN3548195,Y,
www.clarkdeals.net,TXN7554760,Y,
www.oconnorsalazarshop.in,TXN3841301,N,Invalid CVV
www.whitakerkerrstore.com,TXN9726846,N,Insufficient Funds
www.parkerrichstore.io,TXN8667914,Y,
www.rosemarket.com,TXN4202528,Y,
www.whitestore.io,TXN7723137,Undefined,
www.montoyavargasmart.net,TXN5167192,Y,
www.wilsonfashion.net,TXN8445500,Y,
www.ellistech.net,TXN8000980,N,Card Declined
www.davisshop.io,TXN4880682,Y,
www.brooksmathisfashion.com,TXN1653979,N,Network Error
www.hamiltonstore.io,TXN9005835,Y,
www.walkermarket.net,TXN5295344,Y,
www.moralessilvamart.io,TXN2940891,Y,
www.rodriguezhendersondeals.co,TXN7702542,Y,
www.danielhenrystore.in,TXN6322491,Y,
www.smithtech.io,TXN5842577,Y,
www.williamsdeals.co,TXN7603185,Y,
www.schultzmarket.net,TXN8770302,Y,
www.thompsongibsondeals.net,TXN6118528,Y,
www.irwinmarket.in,TXN7006645,Y,
www.millersmithmart.in,TXN7892194,Y,
www.smithdeals.com,TXN9992473,Y,
www.bishopdeals.net,TXN5413324,Y,
www.kruegerdeals.co,TXN3447612,Y,
www.rasmussenstore.com,TXN5931051,Y,
www.marshalltech.in,TXN3477102,Y,
www.fieldsmarket.co,TXN4943444,Y,
www.carneybowmandeals.io,TXN5845821,Y,
www.richardsontech.io,TXN5853821,Y,
www.carrilloshop.net,TXN4939285,Y,
www.combsdeals.net,TXN7073280,Y,
www.harrisfashion.in,TXN8854161,Y,
www.petersonfashion.net,TXN8145859,N,Card Declined
www.bergjohnsonfashion.com,TXN8132209,Y,
www.mooretech.com,TXN2458502,Y,
www.garrisonlewistech.io,TXN9244729,Y,
www.doyletech.co,TXN5512914,Y,
www.quinnstore.co,TXN2483176,Y,
www.tuckercooperdeals.net,TXN1898521,Y,
www.sheltonfashion.in,TXN5985980,Y,
www.kimmarket.com,TXN4465081,Y,
www.banksdavisshop.in,TXN1051648,Y,
www.williamsfashion.in,TXN9401997,Y,
www.richstore.io,TXN2877812,Y,
www.johnsondeals.in,TXN6322947,Y,
www.youngfashion.io,TXN6153832,Y,
www.davismart.com,TXN8110625,Y,
www.thompsonrichardsmarket.com,TXN2213058,Y,
www.greenevanstech.in,TXN7010856,Y,
www.reedstore.com,TXN7208631,Y,
